Time;Interval;Min op-reachability (%);Max op-reachability (%);Avg op-reachability (%);Min in-octets (kbit/s);Max in-octets (kbit/s);Avg in-octets (kbit/s);Min in-utilization (%);Max in-utilization (%);Avg in-utilization (%);Min in-errors (%);Max in-errors (%);Avg in-errors (%);Min in-discards (%);Max in-discards (%);Avg in-discards (%);Min out-octets (kbit/s);Max out-octets (kbit/s);Avg out-octets (kbit/s);Min out-utilization (%);Max out-utilization (%);Avg out-utilization (%);Min out-errors (%);Max out-errors (%);Avg out-errors (%);Min out-discards (%);Max out-discards (%);Avg out-discards (%)
1709230800054;300000;;;;11.993200679932;28414.20195960808;655.187775697204;0.0011993200679932;2.841420195960808;0.0655187775697204;0.0;0.0;0.0;0.0;0.0;0.0;58.47495250475;45543.5568;5486.931211445424;0.005847495250475;4.5543556800000005;0.5486931211445425;0.0;0.0;0.0;0.0;0.0;0.0
1709231400054;300000;100.0;100.0;100.0;;;;;;;;;;;;;;;;;;;;;;;;
1709247600054;16800000;100.0;100.0;100.0;16.24;55112.699269927;2158.048641196149;0.001624;5.5112699269927;0.21580486411961494;0.0;0.0;0.0;0.0;0.0;0.0;83.341265873413;95287.3225354929;1292.2629899617023;0.0083341265873413;9.52873225354929;0.12922629899617022;0.0;0.0;0.0;0.0;0.0;0.0
1709277300054;29700000;100.0;100.0;100.0;10.052410482096;74030.39471841553;317.94371420115573;0.0010052410482096002;7.403039471841553;0.031794371420115576;0.0;0.0;0.0;0.0;0.0;0.0;72.54149170166;42909.9651930386;881.4994789212419;0.007254149170166;4.29099651930386;0.0881499478921242;0.0;0.0;0.0;0.0;0.0;0.0
1709307000054;29700000;100.0;100.0;100.0;10.04900490049;89956.26837316269;722.6236649665136;0.001004900490049;8.99562683731627;0.07226236649665137;0.0;0.0;0.0;0.0;0.0;0.0;31.8272;81661.29133226325;1004.7719788738037;0.0031827200000000004;8.166129133226326;0.10047719788738038;0.0;0.0;0.0;0.0;0.0;0.0
1709334000054;27000000;100.0;100.0;100.0;10.30526105221;96631.6784;422.5666140491783;0.001030526105221;9.663167840000002;0.042256661404917836;0.0;0.0;0.0;0.0;0.0;0.0;94.88833349995;81576.8392;1521.4319762097748;0.009488833349995;8.15768392;0.1521431976209775;0.0;0.0;0.0;0.0;0.0;0.0
1709363700054;29700000;100.0;100.0;100.0;11.634763476348;80764.3803619638;232.4531039493449;0.0011634763476348002;8.07643803619638;0.02324531039493449;0.0;0.0;0.0;0.0;0.0;0.0;81.199319931993;29607.843215678433;789.6726288195852;0.008119931993199301;2.9607843215678433;0.07896726288195852;0.0;0.0;0.0;0.0;0.0;0.0
1709393400054;29700000;100.0;100.0;100.0;12.473410635746;96628.93710628938;2152.5049097947226;0.0012473410635746;9.662893710628937;0.21525049097947227;0.0;0.0;0.0;0.0;0.0;0.0;85.6096;76971.84876975395;1134.5024514681231;0.008560960000000001;7.697184876975395;0.11345024514681232;0.0;0.0;0.0;0.0;0.0;0.0
1709420400054;27000000;100.0;100.0;100.0;12.000800160032;59632.63366336634;222.65416269304276;0.0012000800160032001;5.963263366336634;0.022265416269304276;0.0;0.0;0.0;0.0;0.0;0.0;91.616723344669;97519.05840000001;1400.0293640299076;0.0091616723344669;9.751905840000001;0.14000293640299077;0.0;0.0;0.0;0.0;0.0;0.0
1709450100054;29700000;100.0;100.0;100.0;9.6184;25696.679267926793;174.08341361559494;9.618399999999999E-4;2.5696679267926794;0.017408341361559495;0.0;0.0;0.0;0.0;0.0;0.0;45.904;13670.346234623463;487.4086315800131;0.0045904000000000006;1.3670346234623463;0.04874086315800131;0.0;0.0;0.0;0.0;0.0;0.0
